price,edhrecRank,edhrecSaltiness,manaValue,rarity,artist,finishes,currency,hasFoil,supertypes,hasNonFoil,gameAvailability,priceProvider,setCode,type
19.99,802.0,1.29,5.0,1,212,3,1,1,0,1,1,1,68,96
9.57,802.0,1.29,5.0,1,212,3,1,1,0,1,1,3,68,96
0.03,1680.0,0.59,6.0,1,223,3,1,1,0,1,0,0,68,45
0.73,1680.0,0.59,6.0,1,223,3,1,1,0,1,0,0,68,45
23.38,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,4,68,45
40.84,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,4,68,45
16.14,1680.0,0.59,6.0,1,223,3,0,1,0,1,1,2,68,45
37.95,1680.0,0.59,6.0,1,223,3,0,1,0,1,1,2,68,45
15.5,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,1,68,45
25.0,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,1,68,45
27.99,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,1,68,45
49.99,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,1,68,45
21.97,1680.0,0.59,6.0,1,223,3,1,1,0,1,1,3,68,45
0.02,3479.0,0.18,5.0,2,205,3,1,1,0,1,0,0,68,158
0.02,3479.0,0.18,5.0,2,205,3,1,1,0,1,0,0,68,158
1.21,3479.0,0.18,5.0,2,205,3,1,1,0,1,1,4,68,158
8.55,3479.0,0.18,5.0,2,205,3,1,1,0,1,1,4,68,158
0.59,3479.0,0.18,5.0,2,205,3,0,1,0,1,1,2,68,158
4.97,3479.0,0.18,5.0,2,205,3,0,1,0,1,1,2,68,158
1.75,3479.0,0.18,5.0,2,205,3,1,1,0,1,1,1,68,158
1.29,3479.0,0.18,5.0,2,205,3,1,1,0,1,1,1,68,158
4.99,3479.0,0.18,5.0,2,205,3,1,1,0,1,1,1,68,158
1.13,3479.0,0.18,5.0,2,205,3,1,1,0,1,1,3,68,158
0.02,3784.0,0.5,6.0,1,102,3,1,1,0,1,0,0,68,45
0.29,3784.0,0.5,6.0,1,102,3,1,1,0,1,0,0,68,45
1.74,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,4,68,45
15.11,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,4,68,45
2.14,3784.0,0.5,6.0,1,102,3,0,1,0,1,1,2,68,45
9.05,3784.0,0.5,6.0,1,102,3,0,1,0,1,1,2,68,45
0.65,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,1,68,45
8.5,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,1,68,45
2.49,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,1,68,45
16.99,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,1,68,45
1.93,3784.0,0.5,6.0,1,102,3,1,1,0,1,1,3,68,45
0.02,7288.0,0.84,6.0,1,97,3,1,1,0,1,0,0,68,45
0.24,7288.0,0.84,6.0,1,97,3,1,1,0,1,0,0,68,45
3.17,7288.0,0.84,6.0,1,97,3,1,1,0,1,1,4,68,45
11.83,7288.0,0.84,6.0,1,97,3,1,1,0,1,1,4,68,45
2.08,7288.0,0.84,6.0,1,97,3,0,1,0,1,1,2,68,45
7.48,7288.0,0.84,6.0,1,97,3,0,1,0,1,1,2,68,45
1.6,7288.0,0.84,6.0,1,97,3,1,1,0,1,1,1,68,45
6.0,7288.0,0.84,6.0,1,97,3,1,1,0,1,1,1,68,45
11.99,7288.0,0.84,6.0,1,97,3,1,1,0,1,1,1,68,45
2.75,7288.0,0.84,6.0,1,97,3,1,1,0,1,1,3,68,45
0.02,3438.0,0.27,6.0,1,178,3,1,1,0,1,0,0,68,45
0.26,3438.0,0.27,6.0,1,178,3,1,1,0,1,0,0,68,45
1.11,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,4,68,45
7.13,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,4,68,45
0.67,3438.0,0.27,6.0,1,178,3,0,1,0,1,1,2,68,45
3.5,3438.0,0.27,6.0,1,178,3,0,1,0,1,1,2,68,45
0.4,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,1,68,45
4.5,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,1,68,45
1.99,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,1,68,45
8.99,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,1,68,45
1.03,3438.0,0.27,6.0,1,178,3,1,1,0,1,1,3,68,45
0.03,4042.0,0.84,3.0,2,140,3,1,1,0,1,0,0,68,191
0.56,4042.0,0.84,3.0,2,140,3,1,1,0,1,0,0,68,191
4.73,4042.0,0.84,3.0,2,140,3,1,1,0,1,1,4,68,191
9.17,4042.0,0.84,3.0,2,140,3,1,1,0,1,1,4,68,191
4.94,4042.0,0.84,3.0,2,140,3,0,1,0,1,1,2,68,191
11.08,4042.0,0.84,3.0,2,140,3,0,1,0,1,1,2,68,191
6.5,4042.0,0.84,3.0,2,140,3,1,1,0,1,1,1,68,191
6.49,4042.0,0.84,3.0,2,140,3,1,1,0,1,1,1,68,191
12.99,4042.0,0.84,3.0,2,140,3,1,1,0,1,1,1,68,191
4.56,4042.0,0.84,3.0,2,140,3,1,1,0,1,1,3,68,191
0.03,6801.0,1.15,2.0,2,161,3,1,1,0,1,0,0,68,191
0.86,6801.0,1.15,2.0,2,161,3,1,1,0,1,0,0,68,191
1.58,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,4,68,191
8.49,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,4,68,191
1.66,6801.0,1.15,2.0,2,161,3,0,1,0,1,1,2,68,191
12.23,6801.0,1.15,2.0,2,161,3,0,1,0,1,1,2,68,191
0.4,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,1,68,191
6.5,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,1,68,191
1.99,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,1,68,191
12.99,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,1,68,191
1.87,6801.0,1.15,2.0,2,161,3,1,1,0,1,1,3,68,191
0.02,1663.0,2.09,4.0,2,249,3,1,1,0,1,0,0,68,113
0.24,1663.0,2.09,4.0,2,249,3,1,1,0,1,0,0,68,113
3.83,1663.0,2.09,4.0,2,249,3,1,1,0,1,1,4,68,113
6.3,1663.0,2.09,4.0,2,249,3,1,1,0,1,1,4,68,113
2.72,1663.0,2.09,4.0,2,249,3,0,1,0,1,1,2,68,113
3.43,1663.0,2.09,4.0,2,249,3,0,1,0,1,1,2,68,113
3.25,1663.0,2.09,4.0,2,249,3,1,1,0,1,1,1,68,113
4.0,1663.0,2.09,4.0,2,249,3,1,1,0,1,1,1,68,113
6.49,1663.0,2.09,4.0,2,249,3,1,1,0,1,1,1,68,113
6.88,1663.0,2.09,4.0,2,249,3,1,1,0,1,1,3,68,113
0.02,5774.0,0.33,6.0,2,118,3,1,1,1,1,0,0,68,234
0.02,5774.0,0.33,6.0,2,118,3,1,1,1,1,0,0,68,234
1.07,5774.0,0.33,6.0,2,118,3,1,1,1,1,1,4,68,234
13.72,5774.0,0.33,6.0,2,118,3,1,1,1,1,1,4,68,234
0.61,5774.0,0.33,6.0,2,118,3,0,1,1,1,1,2,68,234
3.51,5774.0,0.33,6.0,2,118,3,0,1,1,1,1,2,68,234
1.05,5774.0,0.33,6.0,2,118,3,1,1,1,1,1,1,68,234
7.99,5774.0,0.33,6.0,2,118,3,1,1,1,1,1,1,68,234
1.1,5774.0,0.33,6.0,2,118,3,1,1,1,1,1,3,68,234
0.44,11672.0,0.44,3.0,2,236,2,1,0,0,1,0,0,33,136
0.14,11672.0,0.44,3.0,2,236,2,1,0,0,1,1,4,33,136
0.3,11672.0,0.44,3.0,2,236,2,0,0,0,1,1,2,33,136
0.41,11672.0,0.44,3.0,2,236,2,0,0,0,1,1,2,33,136
0.49,11672.0,0.44,3.0,2,236,2,1,0,0,1,1,1,33,136
0.32,11672.0,0.44,3.0,2,236,2,1,0,0,1,1,3,33,136
0.08,1507.0,0.49,4.0,1,79,1,1,1,0,0,0,0,87,140
0.61,1507.0,0.49,4.0,1,79,1,1,1,0,0,0,0,87,140
1.4,1507.0,0.49,4.0,1,79,1,1,1,0,0,1,4,87,140
1.67,1507.0,0.49,4.0,1,79,1,0,1,0,0,1,2,87,140
0.8,1507.0,0.49,4.0,1,79,1,1,1,0,0,1,1,87,140
1.99,1507.0,0.49,4.0,1,79,1,1,1,0,0,1,1,87,140
0.03,10858.0,0.15,3.0,2,88,2,1,0,0,1,0,0,9,112
0.6,10858.0,0.15,3.0,2,88,2,1,0,0,1,1,4,9,112
0.48,10858.0,0.15,3.0,2,88,2,0,0,0,1,1,2,9,112
0.32,10858.0,0.15,3.0,2,88,2,0,0,0,1,1,2,9,112
0.25,10858.0,0.15,3.0,2,88,2,1,0,0,1,1,1,9,112
0.61,10858.0,0.15,3.0,2,88,2,1,0,0,1,1,3,9,112
0.02,13420.0,0.71,4.0,2,239,2,1,0,0,1,0,0,9,136
0.33,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,4,9,136
0.33,13420.0,0.71,4.0,2,239,2,0,0,0,1,1,2,9,136
0.22,13420.0,0.71,4.0,2,239,2,0,0,0,1,1,2,9,136
0.05,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,1,9,136
0.49,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,1,9,136
0.43,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,3,9,136
0.02,13091.0,0.08,4.0,2,89,2,1,0,0,1,0,0,9,113
0.25,13091.0,0.08,4.0,2,89,2,1,0,0,1,1,4,9,113
0.34,13091.0,0.08,4.0,2,89,2,0,0,0,1,1,2,9,113
0.17,13091.0,0.08,4.0,2,89,2,0,0,0,1,1,2,9,113
0.49,13091.0,0.08,4.0,2,89,2,1,0,0,1,1,1,9,113
0.46,13091.0,0.08,4.0,2,89,2,1,0,0,1,1,3,9,113
0.08,11204.0,0.2,3.0,1,113,2,1,0,0,1,0,0,9,71
1.47,11204.0,0.2,3.0,1,113,2,1,0,0,1,1,4,9,71
0.55,11204.0,0.2,3.0,1,113,2,0,0,0,1,1,2,9,71
0.98,11204.0,0.2,3.0,1,113,2,0,0,0,1,1,2,9,71
0.25,11204.0,0.2,3.0,1,113,2,1,0,0,1,1,1,9,71
0.99,11204.0,0.2,3.0,1,113,2,1,0,0,1,1,1,9,71
1.18,11204.0,0.2,3.0,1,113,2,1,0,0,1,1,3,9,71
0.03,5122.0,0.36,6.0,1,104,2,1,0,0,1,0,0,9,4
0.34,5122.0,0.36,6.0,1,104,2,1,0,0,1,1,4,9,4
0.29,5122.0,0.36,6.0,1,104,2,0,0,0,1,1,2,9,4
0.49,5122.0,0.36,6.0,1,104,2,0,0,0,1,1,2,9,4
0.99,5122.0,0.36,6.0,1,104,2,1,0,0,1,1,1,9,4
0.46,5122.0,0.36,6.0,1,104,2,1,0,0,1,1,3,9,4
0.02,7713.0,0.26,7.0,1,192,2,1,0,0,1,0,0,9,219
0.44,7713.0,0.26,7.0,1,192,2,1,0,0,1,1,4,9,219
0.52,7713.0,0.26,7.0,1,192,2,0,0,0,1,1,2,9,219
0.54,7713.0,0.26,7.0,1,192,2,0,0,0,1,1,2,9,219
0.33,7713.0,0.26,7.0,1,192,2,1,0,0,1,1,1,9,219
1.29,7713.0,0.26,7.0,1,192,2,1,0,0,1,1,1,9,219
0.78,7713.0,0.26,7.0,1,192,2,1,0,0,1,1,3,9,219
0.03,15059.0,0.67,5.0,2,55,2,1,0,0,1,0,0,9,75
0.3,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,4,9,75
0.21,15059.0,0.67,5.0,2,55,2,0,0,0,1,1,2,9,75
0.91,15059.0,0.67,5.0,2,55,2,0,0,0,1,1,2,9,75
0.09,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,1,9,75
0.59,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,1,9,75
0.46,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,3,9,75
0.02,3279.0,0.43,5.0,2,102,2,1,0,0,1,0,0,9,140
0.28,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,4,9,140
0.37,3279.0,0.43,5.0,2,102,2,0,0,0,1,1,2,9,140
0.11,3279.0,0.43,5.0,2,102,2,0,0,0,1,1,2,9,140
0.04,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,1,9,140
0.49,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,1,9,140
0.46,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,3,9,140
0.02,12089.0,0.28,6.0,2,125,2,1,0,0,1,0,0,9,158
0.27,12089.0,0.28,6.0,2,125,2,1,0,0,1,1,4,9,158
0.35,12089.0,0.28,6.0,2,125,2,0,0,0,1,1,2,9,158
0.2,12089.0,0.28,6.0,2,125,2,0,0,0,1,1,2,9,158
0.49,12089.0,0.28,6.0,2,125,2,1,0,0,1,1,1,9,158
0.41,12089.0,0.28,6.0,2,125,2,1,0,0,1,1,3,9,158
0.03,2964.0,0.14,5.0,2,154,2,1,0,0,1,0,0,9,140
0.54,2964.0,0.14,5.0,2,154,2,1,0,0,1,1,4,9,140
0.49,2964.0,0.14,5.0,2,154,2,0,0,0,1,1,2,9,140
0.25,2964.0,0.14,5.0,2,154,2,0,0,0,1,1,2,9,140
0.15,2964.0,0.14,5.0,2,154,2,1,0,0,1,1,1,9,140
0.59,2964.0,0.14,5.0,2,154,2,1,0,0,1,1,1,9,140
0.7,2964.0,0.14,5.0,2,154,2,1,0,0,1,1,3,9,140
0.52,6193.0,0.27,3.0,2,140,2,1,0,1,1,0,0,34,236
1.5,6193.0,0.27,3.0,2,140,2,1,0,1,1,0,0,34,236
1.08,6193.0,0.27,3.0,2,140,2,1,0,1,1,1,4,34,236
0.81,6193.0,0.27,3.0,2,140,2,0,0,1,1,1,2,34,236
0.38,6193.0,0.27,3.0,2,140,2,1,0,1,1,1,1,34,236
1.1,6193.0,0.27,3.0,2,140,2,1,0,1,1,1,3,34,236
0.02,5651.0,0.44,8.0,1,139,2,1,0,0,1,0,0,10,160
0.75,5651.0,0.44,8.0,1,139,2,1,0,0,1,1,4,10,160
0.33,5651.0,0.44,8.0,1,139,2,0,0,0,1,1,2,10,160
0.46,5651.0,0.44,8.0,1,139,2,0,0,0,1,1,2,10,160
0.99,5651.0,0.44,8.0,1,139,2,1,0,0,1,1,1,10,160
0.78,5651.0,0.44,8.0,1,139,2,1,0,0,1,1,3,10,160
0.02,8379.0,0.18,5.0,2,171,2,1,0,0,1,0,0,10,210
0.34,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,4,10,210
0.32,8379.0,0.18,5.0,2,171,2,0,0,0,1,1,2,10,210
0.88,8379.0,0.18,5.0,2,171,2,0,0,0,1,1,2,10,210
0.09,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,1,10,210
0.59,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,1,10,210
0.46,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,3,10,210
0.02,10744.0,0.36,3.0,2,232,2,1,0,0,1,0,0,10,89
0.25,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,4,10,89
0.21,10744.0,0.36,3.0,2,232,2,0,0,0,1,1,2,10,89
0.22,10744.0,0.36,3.0,2,232,2,0,0,0,1,1,2,10,89
0.49,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,1,10,89
0.46,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,3,10,89
0.23,2007.0,0.44,3.0,2,137,2,1,0,0,1,0,0,10,73
6.83,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,4,10,73
6.37,2007.0,0.44,3.0,2,137,2,0,0,0,1,1,2,10,73
3.01,2007.0,0.44,3.0,2,137,2,0,0,0,1,1,2,10,73
6.4,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,1,10,73
10.99,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,1,10,73
6.39,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,3,10,73
0.02,5941.0,0.18,3.0,2,219,2,1,0,0,1,0,0,10,26
0.24,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,4,10,26
0.19,5941.0,0.18,3.0,2,219,2,0,0,0,1,1,2,10,26
0.11,5941.0,0.18,3.0,2,219,2,0,0,0,1,1,2,10,26
0.04,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,1,10,26
0.49,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,1,10,26
0.37,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,3,10,26
0.02,5774.0,0.33,6.0,2,118,2,1,0,1,1,0,0,10,234
1.03,5774.0,0.33,6.0,2,118,2,1,0,1,1,1,4,10,234
0.4,5774.0,0.33,6.0,2,118,2,0,0,1,1,1,2,10,234
0.44,5774.0,0.33,6.0,2,118,2,0,0,1,1,1,2,10,234
0.5,5774.0,0.33,6.0,2,118,2,1,0,1,1,1,1,10,234
1.99,5774.0,0.33,6.0,2,118,2,1,0,1,1,1,1,10,234
1.05,5774.0,0.33,6.0,2,118,2,1,0,1,1,1,3,10,234
0.02,10370.0,0.08,5.0,2,2,3,1,1,0,1,0,0,66,55
0.03,10370.0,0.08,5.0,2,2,3,1,1,0,1,0,0,66,55
2.11,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,4,66,55
4.2,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,4,66,55
0.33,10370.0,0.08,5.0,2,2,3,0,1,0,1,1,2,66,55
2.76,10370.0,0.08,5.0,2,2,3,0,1,0,1,1,2,66,55
0.25,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,1,66,55
3.0,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,1,66,55
0.99,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,1,66,55
5.99,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,1,66,55
1.02,10370.0,0.08,5.0,2,2,3,1,1,0,1,1,3,66,55
0.06,484.0,1.84,7.0,1,100,3,1,1,0,1,0,0,66,172
0.84,484.0,1.84,7.0,1,100,3,1,1,0,1,0,0,66,172
15.11,484.0,1.84,7.0,1,100,3,1,1,0,1,1,4,66,172
25.14,484.0,1.84,7.0,1,100,3,1,1,0,1,1,4,66,172
13.37,484.0,1.84,7.0,1,100,3,0,1,0,1,1,2,66,172
19.01,484.0,1.84,7.0,1,100,3,0,1,0,1,1,2,66,172
11.5,484.0,1.84,7.0,1,100,3,1,1,0,1,1,1,66,172
15.0,484.0,1.84,7.0,1,100,3,1,1,0,1,1,1,66,172
22.99,484.0,1.84,7.0,1,100,3,1,1,0,1,1,1,66,172
29.99,484.0,1.84,7.0,1,100,3,1,1,0,1,1,1,66,172
24.17,484.0,1.84,7.0,1,100,3,1,1,0,1,1,3,66,172
0.08,802.0,1.29,5.0,1,212,3,1,1,0,1,0,0,66,96
0.89,802.0,1.29,5.0,1,212,3,1,1,0,1,0,0,66,96
7.8,802.0,1.29,5.0,1,212,3,1,1,0,1,1,4,66,96
13.24,802.0,1.29,5.0,1,212,3,1,1,0,1,1,4,66,96
5.81,802.0,1.29,5.0,1,212,3,0,1,0,1,1,2,66,96
9.58,802.0,1.29,5.0,1,212,3,0,1,0,1,1,2,66,96
4.0,802.0,1.29,5.0,1,212,3,1,1,0,1,1,1,66,96
8.5,802.0,1.29,5.0,1,212,3,1,1,0,1,1,1,66,96
9.99,802.0,1.29,5.0,1,212,3,1,1,0,1,1,1,66,96
16.99,802.0,1.29,5.0,1,212,3,1,1,0,1,1,1,66,96
8.51,802.0,1.29,5.0,1,212,3,1,1,0,1,1,3,66,96
0.37,5929.0,0.36,3.0,1,236,3,1,1,0,1,0,0,66,79
0.89,5929.0,0.36,3.0,1,236,3,1,1,0,1,0,0,66,79
4.01,5929.0,0.36,3.0,1,236,3,1,1,0,1,1,4,66,79
6.99,5929.0,0.36,3.0,1,236,3,1,1,0,1,1,4,66,79
4.34,5929.0,0.36,3.0,1,236,3,0,1,0,1,1,2,66,79
6.99,5929.0,0.36,3.0,1,236,3,0,1,0,1,1,2,66,79
1.8,5929.0,0.36,3.0,1,236,3,1,1,0,1,1,1,66,79
3.0,5929.0,0.36,3.0,1,236,3,1,1,0,1,1,1,66,79
5.99,5929.0,0.36,3.0,1,236,3,1,1,0,1,1,1,66,79
4.23,5929.0,0.36,3.0,1,236,3,1,1,0,1,1,3,66,79
0.02,15823.0,0.14,4.0,2,93,3,1,1,0,1,0,0,66,191
0.02,15823.0,0.14,4.0,2,93,3,1,1,0,1,0,0,66,191
0.25,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,4,66,191
1.15,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,4,66,191
0.29,15823.0,0.14,4.0,2,93,3,0,1,0,1,1,2,66,191
0.85,15823.0,0.14,4.0,2,93,3,0,1,0,1,1,2,66,191
0.04,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,1,66,191
0.16,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,1,66,191
0.49,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,1,66,191
0.79,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,1,66,191
0.45,15823.0,0.14,4.0,2,93,3,1,1,0,1,1,3,66,191
0.03,1771.0,0.74,6.0,2,219,3,1,1,0,1,0,0,66,46
0.03,1771.0,0.74,6.0,2,219,3,1,1,0,1,0,0,66,46
0.77,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,4,66,46
2.1,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,4,66,46
0.61,1771.0,0.74,6.0,2,219,3,0,1,0,1,1,2,66,46
1.59,1771.0,0.74,6.0,2,219,3,0,1,0,1,1,2,66,46
0.33,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,1,66,46
1.58,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,1,66,46
1.29,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,1,66,46
4.49,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,1,66,46
0.92,1771.0,0.74,6.0,2,219,3,1,1,0,1,1,3,66,46
0.02,2967.0,0.14,5.0,2,154,3,1,1,0,1,0,0,66,140
0.03,2967.0,0.14,5.0,2,154,3,1,1,0,1,0,0,66,140
0.39,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,4,66,140
2.66,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,4,66,140
0.71,2967.0,0.14,5.0,2,154,3,0,1,0,1,1,2,66,140
1.66,2967.0,0.14,5.0,2,154,3,0,1,0,1,1,2,66,140
0.08,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,1,66,140
0.9,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,1,66,140
0.59,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,1,66,140
2.99,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,1,66,140
0.73,2967.0,0.14,5.0,2,154,3,1,1,0,1,1,3,66,140
0.02,8672.0,0.13,6.0,2,66,3,1,1,0,1,0,0,45,28
0.02,8672.0,0.13,6.0,2,66,3,1,1,0,1,0,0,45,28
1.37,8672.0,0.13,6.0,2,66,3,1,1,0,1,1,4,45,28
2.01,8672.0,0.13,6.0,2,66,3,1,1,0,1,1,4,45,28
0.18,8672.0,0.13,6.0,2,66,3,0,1,0,1,1,2,45,28
0.93,8672.0,0.13,6.0,2,66,3,0,1,0,1,1,2,45,28
0.05,8672.0,0.13,6.0,2,66,3,1,1,0,1,1,1,45,28
0.75,8672.0,0.13,6.0,2,66,3,1,1,0,1,1,1,45,28
0.49,8672.0,0.13,6.0,2,66,3,1,1,0,1,1,1,45,28
0.92,8672.0,0.13,6.0,2,66,3,1,1,0,1,1,3,45,28
0.02,2482.0,0.26,6.0,2,134,3,1,1,0,1,0,0,45,216
0.29,2482.0,0.26,6.0,2,134,3,1,1,0,1,0,0,45,216
0.4,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,4,45,216
1.72,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,4,45,216
0.34,2482.0,0.26,6.0,2,134,3,0,1,0,1,1,2,45,216
2.66,2482.0,0.26,6.0,2,134,3,0,1,0,1,1,2,45,216
0.3,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,1,45,216
0.45,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,1,45,216
0.99,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,1,45,216
1.49,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,1,45,216
0.54,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,3,45,216
0.02,12150.0,0.56,6.0,2,140,3,1,1,0,1,0,0,45,100
0.02,12150.0,0.56,6.0,2,140,3,1,1,0,1,0,0,45,100
1.13,12150.0,0.56,6.0,2,140,3,1,1,0,1,1,4,45,100
1.99,12150.0,0.56,6.0,2,140,3,1,1,0,1,1,4,45,100
0.94,12150.0,0.56,6.0,2,140,3,0,1,0,1,1,2,45,100
2.3,12150.0,0.56,6.0,2,140,3,0,1,0,1,1,2,45,100
1.8,12150.0,0.56,6.0,2,140,3,1,1,0,1,1,1,45,100
2.29,12150.0,0.56,6.0,2,140,3,1,1,0,1,1,1,45,100
3.99,12150.0,0.56,6.0,2,140,3,1,1,0,1,1,1,45,100
1.12,12150.0,0.56,6.0,2,140,3,1,1,0,1,1,3,45,100
0.02,1672.0,1.01,4.0,2,138,3,1,1,0,1,0,0,45,194
0.24,1672.0,1.01,4.0,2,138,3,1,1,0,1,0,0,45,194
1.65,1672.0,1.01,4.0,2,138,3,1,1,0,1,1,4,45,194
8.7,1672.0,1.01,4.0,2,138,3,1,1,0,1,1,4,45,194
1.34,1672.0,1.01,4.0,2,138,3,0,1,0,1,1,2,45,194
4.82,1672.0,1.01,4.0,2,138,3,0,1,0,1,1,2,45,194
7.0,1672.0,1.01,4.0,2,138,3,1,1,0,1,1,1,45,194
3.99,1672.0,1.01,4.0,2,138,3,1,1,0,1,1,1,45,194
13.99,1672.0,1.01,4.0,2,138,3,1,1,0,1,1,1,45,194
2.09,1672.0,1.01,4.0,2,138,3,1,1,0,1,1,3,45,194
0.95,1927.0,0.85,8.0,1,228,3,1,1,0,1,0,0,45,55
5.87,1927.0,0.85,8.0,1,228,3,1,1,0,1,0,0,45,55
1.73,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,4,45,55
15.75,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,4,45,55
3.24,1927.0,0.85,8.0,1,228,3,0,1,0,1,1,2,45,55
12.99,1927.0,0.85,8.0,1,228,3,0,1,0,1,1,2,45,55
0.7,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,1,45,55
5.0,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,1,45,55
2.79,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,1,45,55
9.99,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,1,45,55
2.11,1927.0,0.85,8.0,1,228,3,1,1,0,1,1,3,45,55
0.02,5405.0,0.34,2.0,2,66,3,1,1,0,1,0,0,45,80
0.35,5405.0,0.34,2.0,2,66,3,1,1,0,1,0,0,45,80
1.31,5405.0,0.34,2.0,2,66,3,1,1,0,1,1,4,45,80
6.24,5405.0,0.34,2.0,2,66,3,1,1,0,1,1,4,45,80
0.56,5405.0,0.34,2.0,2,66,3,0,1,0,1,1,2,45,80
3.93,5405.0,0.34,2.0,2,66,3,0,1,0,1,1,2,45,80
0.09,5405.0,0.34,2.0,2,66,3,1,1,0,1,1,1,45,80
1.8,5405.0,0.34,2.0,2,66,3,1,1,0,1,1,1,45,80
0.59,5405.0,0.34,2.0,2,66,3,1,1,0,1,1,1,45,80
4.49,5405.0,0.34,2.0,2,66,3,1,1,0,1,1,1,45,80
